step,time,active_area,total_signal,max_signal,delta_recouple_events,outside_activation_events,pending_outside_activations,outside_activation_no_recouple_total,outside_activation_events_total,outside_activation_no_recouple_fraction,signal_outside_domain_fraction
239,23.900000000000002,112.98219942517765,1238.1062311824762,14.182147237924346,8,0,44,196,248,0.7903225806451613,0.09359170384936515
240,24.0,113.48992264359663,1242.6681249512935,14.192104319066177,0,0,44,196,248,0.7903225806451613,0.09564604930707839
241,24.1,113.99773516559519,1247.2254568263422,14.201990910304772,0,0,44,196,248,0.7903225806451613,0.09769044220836859
242,24.200000000000003,114.50573022969431,1251.7782313695159,14.211807502259102,0,0,44,196,248,0.7903225806451613,0.09972429002430862
243,24.3,115.01400039284118,1256.3264531381465,14.221554623881211,0,0,36,204,248,0.8225806451612904,0.10174714388412844
244,24.400000000000002,115.52263631891124,1260.8701266850082,14.23123285016863,0,0,36,204,248,0.8225806451612904,0.10375869549554179
245,24.5,116.03172555069261,1265.4092565583232,14.240842809057309,0,4,40,204,252,0.8095238095238095,0.1057587761335791
246,24.6,116.54135128519385,1269.943847301765,14.250385187352364,0,0,40,204,252,0.8095238095238095,0.10774733621474829
247,24.700000000000003,117.05159117446043,1274.4739034544632,14.259860735576854,0,8,48,204,260,0.7846153846153846,0.10972446548231354
248,24.8,117.56251617572764,1278.9994295510087,14.269270271642446,0,0,48,204,260,0.7846153846153846,0.11169034245233721
249,24.900000000000002,118.07418947556032,1283.5204301214576,14.278614683269673,0,0,48,204,260,0.7846153846153846,0.11364526762183585
250,25.0,118.58666551256637,1288.0369096913362,14.287894929109195,0,0,48,204,260,0.7846153846153846,0.11558962665642444
251,25.1,119.0999891222992,1292.5488727816448,14.297112038538717,4,8,56,204,268,0.7611940298507462,0.10465892180894547
252,25.200000000000003,119.61419482609423,1297.056323908863,14.306267110132765,0,8,64,204,276,0.7391304347826086,0.10657118243387567
253,25.3,120.12930628287597,1301.5592675849543,14.315361308824135,0,0,64,204,276,0.7391304347826086,0.10847691093515471
254,25.400000000000002,120.64533591951002,1306.0577083173694,14.324395861796534,0,0,60,208,276,0.7536231884057971,0.11037655653039628
255,25.5,121.1622847511749,1310.551650609052,14.333372053167341,0,0,60,208,276,0.7536231884057971,0.1122705910360066
256,25.6,121.68014239863314,1315.041098958443,14.342291217537758,0,0,52,216,276,0.782608695652174,0.11415950227599089
257,25.700000000000003,122.19888730434737,1319.5260578594844,14.35115473250448,8,0,52,216,276,0.782608695652174,0.09100440900969055
258,25.8,122.71848714428444,1324.006531801625,14.359964010242587,0,0,52,216,276,0.782608695652174,0.0928620219733218
259,25.900000000000002,123.23889942715795,1328.4825252698233,14.368720488283284,0,0,44,224,276,0.8115942028985508,0.09472055500271244
260,26.0,123.760072267952,1332.9540427445536,14.37742561962239,0,0,44,224,276,0.8115942028985508,0.09658004140107794
261,26.1,124.28194531802215,1337.421088701809,14.386080862305976,0,0,44,224,276,0.8115942028985508,0.0984404878871472
262,26.200000000000003,124.80445083004102,1341.8836676131073,14.394687668648022,0,0,44,224,276,0.8115942028985508,0.10030186849746629
263,26.3,125.32751483269104,1346.3417839454942,14.403247474241288,0,0,44,224,276,0.8115942028985508,0.10216411954718962
264,26.400000000000002,125.85105838742533,1350.7954421615484,14.41176168692672,4,0,44,224,276,0.8115942028985508,0.0920535136257052
265,26.5,126.37499889791032,1355.244646719387,14.420231675888287,0,8,44,232,284,0.8169014084507042,0.09390158058147703
266,26.6,126.89925144198855,1359.6894020726677,14.428658761039314,0,8,52,232,292,0.7945205479452054,0.09575177316393889
267,26.700000000000003,127.42373009618223,1364.129712670595,14.437044202862841,0,0,52,232,292,0.7945205479452054,0.09760352788148254
268,26.8,127.94834922387619,1368.5655829579246,14.445389192862438,0,0,52,232,292,0.7945205479452054,0.09945627288869764
269,26.900000000000002,128.4730247003278,1372.9970173749664,14.453694844771126,0,0,52,232,292,0.7945205479452054,0.10130941354604134
270,27.0,128.99767505045142,1377.4240203575914,14.461962186654835,0,0,52,232,292,0.7945205479452054,0.10316234119855282
271,27.1,129.52222247880295,1381.846596337234,14.470192154033068,0,0,52,232,292,0.7945205479452054,0.10501443688412876
272,27.200000000000003,130.04659377519218,1386.2647497408966,14.478385584123622,0,0,52,232,292,0.7945205479452054,0.10686507541285607
273,27.3,130.57072108370795,1390.6784849911558,14.486543211300322,16,0,52,232,292,0.7945205479452054,0.062478447339179455
274,27.400000000000002,131.09454252747634,1395.0878065061647,14.494665663833256,0,0,52,232,292,0.7945205479452054,0.06427400463223976
275,27.5,131.61800268599953,1399.4927186996583,14.502753461960168,0,0,52,232,292,0.7945205479452054,0.06607174390814415
276,27.6,132.1410529262651,1403.8932259809587,14.510807017315962,0,0,52,232,292,0.7945205479452054,0.06787021146059352
277,27.700000000000003,132.66365159281315,1408.2893327549777,14.518826633725078,0,0,52,232,292,0.7945205479452054,0.06966804675901696
278,27.8,133.18576406546032,1412.681043422223,14.526812509339182,0,0,52,232,292,0.7945205479452054,0.0714639879259384
279,27.900000000000002,133.7073626962948,1417.0683623788007,14.534764740080757,0,0,52,232,292,0.7945205479452054,0.07325687582406341
280,28.0,134.22842663980018,1421.4512940164218,14.542683324332168,0,0,52,232,292,0.7945205479452054,0.07504565676628072
281,28.1,134.74894159149522,1425.8298427224054,14.550568168789914,0,0,52,232,292,0.7945205479452054,0.07682938388885674
282,28.200000000000003,135.26889945128798,1430.204012879683,14.558419095385677,0,0,52,232,292,0.7945205479452054,0.07860721725224935
283,28.3,135.78829792786638,1434.5738088668031,14.566235849159709,0,0,44,240,292,0.821917808219178,0.08037842275463367
284,28.400000000000002,136.30714009994546,1438.9392350579367,14.574018106958206,0,0,44,240,292,0.821917808219178,0.08214236996004627
285,28.5,136.8254339491479,1443.3002958228785,14.58176548681525,0,0,44,240,292,0.821917808219178,0.08389852895580545
286,28.6,137.34319187782194,1447.6569955270556,14.589477557871351,0,0,44,240,292,0.821917808219178,0.0856464663625117
287,28.700000000000003,137.86043022331003,1452.0093385315286,14.597153850675221,0,0,44,240,292,0.821917808219178,0.08738584062459048
288,28.8,138.37716877820577,1456.357329192997,14.604793867712718,0,0,44,240,292,0.821917808219178,0.08911639671024714
289,28.900000000000002,138.89343032408465,1460.7009718638042,14.612397094007362,0,8,52,240,300,0.8,0.09083796619563211
290,29.0,139.4092401841906,1465.0402708919403,14.619963007639939,0,4,56,240,304,0.7894736842105263,0.09255044201179147
291,29.1,139.92462579868945,1469.3752306210486,14.627491090040623,0,0,56,240,304,0.7894736842105263,0.0942537921686234
292,29.200000000000003,140.43961632445038,1473.7058553904274,14.634980835915318,0,8,64,240,312,0.7692307692307693,0.09594805557047142
293,29.3,140.95424225993298,1478.032149535037,14.642431762678504,0,0,64,240,312,0.7692307692307693,0.09763330800959419
294,29.400000000000002,141.46853509468377,1482.354117385502,14.649843419277182,0,0,60,244,312,0.782051282051282,0.09930968908068848
295,29.5,141.98252698218607,1486.6717632681166,14.657215394304503,0,0,60,244,312,0.782051282051282,0.10097737628963382
296,29.6,142.4962504343527,1490.9850915048482,14.664547323316675,0,0,52,252,312,0.8076923076923077,0.10263658357224228
297,29.700000000000003,143.0097380357816,1495.2941064133436,14.671838895282711,0,0,52,252,312,0.8076923076923077,0.10428755535671752
298,29.8,143.52302217596085,1499.59881230693,14.679089858112796,8,0,52,252,312,0.8076923076923077,0.08527179742381023
299,29.900000000000002,144.03613479787475,1503.8992134946232,14.686300023227497,0,0,52,252,312,0.8076923076923077,0.0868846931265364
300,30.0,144.54910716186146,1508.1953142811285,14.693469269146123,0,0,44,260,312,0.8333333333333334,0.08849159770865747
301,30.1,145.06196962406193,1512.4871189668474,14.700597544088065,0,8,44,268,320,0.8375,0.09009254051277422
302,30.200000000000003,145.57475142931946,1516.7746318478808,14.707684867595722,0,0,44,268,320,0.8375,0.09168757777010533
303,30.3,146.08748051889603,1521.0578572160327,14.714731331201174,0,0,44,268,320,0.8375,0.09327681923552424
304,30.400000000000002,146.6001833538299,1525.336799358817,14.721737098171284,0,0,44,268,320,0.8375,0.09486040312340611
305,30.5,147.1128847551284,1529.6114625594578,14.728702402376895,0,0,44,268,320,0.8375,0.09643849581975122
306,30.6,147.62560776225797,1533.8818510968986,14.735627546341382,0,0,44,268,320,0.8375,0.09801128674227176
307,30.700000000000003,148.138373511539,1538.1479692458015,14.74251289853191,0,0,44,268,320,0.8375,0.09957898322178384
308,30.8,148.65120113607054,1542.4098212765557,14.749358889963316,0,4,48,268,324,0.8271604938271605,0.10114180825363395
309,30.900000000000002,149.1641076887035,1546.6674114552793,14.75616601018956,0,0,48,268,324,0.8271604938271605,0.10269998489928464
310,31.0,149.67710808934766,1550.920744043824,14.762934802761384,0,0,48,268,324,0.8271604938271605,0.10425374706541721
311,31.1,150.19021509755828,1555.16982329978,14.769665860231031,0,0,48,268,324,0.8271604938271605,0.10580332511893153
312,31.200000000000003,150.70343931090827,1559.41465347648,14.776359818785894,0,0,48,268,324,0.8271604938271605,0.10734894416260508
313,31.3,151.21678918913474,1563.6552388230039,14.783017352592838,0,8,56,268,332,0.8072289156626506,0.10889082548875811
314,31.400000000000002,151.73027110347113,1567.8915835841808,14.78963916793371,0,0,48,276,332,0.8313253012048193,0.11042916306685249
315,31.5,152.24388940996425,1572.1236920005967,14.796225997210412,8,0,40,284,332,0.8554216867469879,0.09274339593166747
316,31.6,152.7576465449489,1576.3515683085961,14.802778592895026,0,0,40,284,332,0.8554216867469879,0.09424895481350323
317,31.700000000000003,153.2715431402405,1580.5752167402875,14.809297721496819,0,0,40,284,332,0.8554216867469879,0.09575295807021715
318,31.8,153.78557815503308,1584.7946415235472,14.815784157613736,0,0,40,284,332,0.8554216867469879,0.09725523943777434
319,31.900000000000002,154.29974902097757,1589.0098468820238,14.822238678131288,0,8,48,284,340,0.8352941176470589,0.09875564539937111
320,32.0,154.81405179649454,1593.2208370351416,14.828662056626651,4,0,48,284,340,0.8352941176470589,0.09072417471732132
321,32.1,155.32848132606017,1597.4276161981065,14.835055058030369,0,0,48,284,340,0.8352941176470589,0.09221255268095183
322,32.2,155.84303140001788,1601.6301885819084,14.841418433592414,0,0,48,284,340,0.8352941176470589,0.09369977994278038
323,32.300000000000004,156.3576949104222,1605.8285583933266,14.847752916193558,0,0,48,284,340,0.8352941176470589,0.09518563055547773
324,32.4,156.8724639985246,1610.0227298349332,14.85405921603708,0,0,48,284,340,0.8352941176470589,0.09666988664855738
325,32.5,157.38733018976535,1614.2127071050982,14.860338016749933,0,0,48,284,340,0.8352941176470589,0.09815233860422995
326,32.6,157.90228451253978,1618.398494397993,14.866589971916532,8,0,48,284,340,0.8352941176470589,0.08095645425323302
327,32.7,158.41731759754816,1622.580095903595,14.872815702062452,0,0,48,284,340,0.8352941176470589,0.08242075097937336
328,32.800000000000004,158.93241975520323,1626.7575158076916,14.879015792099626,0,8,56,284,348,0.8160919540229885,0.08388470281257036
329,32.9,159.4475810293361,1630.930758291884,14.88519078923899,0,0,56,284,348,0.8160919540229885,0.0853479419546768
330,33.0,159.9627912262834,1635.099827533592,14.891341201371157,0,0,56,284,348,0.8160919540229885,0.0868101314244725
331,33.1,160.47803991933063,1639.2647277060585,14.89746749591055,0,0,56,284,348,0.8160919540229885,0.08827094685439259
332,33.2,160.99331642939384,1643.4254629783522,14.903570099093564,8,0,56,284,348,0.8160919540229885,0.07169060620353002
333,33.300000000000004,161.50860978371753,1647.582037515374,14.909649395716736,0,0,56,284,348,0.8160919540229885,0.0731229467739318
334,33.4,162.02390865521386,1651.7344554778588,14.91570572929675,0,0,56,284,348,0.8160919540229885,0.07455382150218863
335,33.5,162.53920128584352,1655.8827210223808,14.921739402630205,0,0,56,284,348,0.8160919540229885,0.07598280795088067
336,33.6,163.05447539811126,1660.0268383013586,14.9277506787277,0,0,56,284,348,0.8160919540229885,0.07740952977552498
337,33.7,163.56971809929425,1664.166811463057,14.9337397820937,0,8,64,284,356,0.797752808988764,0.0788336610911421
338,33.800000000000004,164.08491578342498,1668.3026446515942,14.93970690032117,0,0,56,292,356,0.8202247191011236,0.0802549058488038
339,33.9,164.6000540362918,1672.4343420069422,14.945652185967727,0,0,52,296,356,0.8314606741573034,0.08167302412685742
340,34.0,165.115117548793,1676.5619076649355,14.95157575867847,0,0,52,296,356,0.8314606741573034,0.08308781251056789
341,34.1,165.63009004388,1680.6853457572706,14.957477707519416,8,0,44,304,356,0.8539325842696629,0.06691011691099687
342,34.2,166.14495422205144,1684.8046604115134,14.963358093484718,0,0,44,304,356,0.8539325842696629,0.06830273578727984
343,34.300000000000004,166.65969172992044,1688.9198557511017,14.969216952140545,0,8,52,304,364,0.8351648351648352,0.06969318342781367
344,34.4,167.17428315578462,1693.0309358953505,14.975054296368684,0,0,52,304,364,0.8351648351648352,0.0710812176311928
345,34.5,167.68870805539586,1697.1379049594552,14.980870119173476,0,0,52,304,364,0.8351648351648352,0.07246664802964278
346,34.6,168.20294501028016,1701.2407670544958,14.986664396516693,0,0,52,304,364,0.8351648351648352,0.07384931409399753
347,34.7,168.71697172001853,1705.3395262874415,14.992437090146367,0,0,52,304,364,0.8351648351648352,0.07522908650392367
348,34.800000000000004,169.23076512889793,1709.4341867611538,14.99818815038728,0,0,52,304,364,0.8351648351648352,0.07660586386283208
349,34.9,169.7443015863068,1713.5247525743928,15.0039175188629,0,0,52,304,364,0.8351648351648352,0.07797956936223827
350,35.0,170.25755703921507,1717.6112278218184,15.009625131120922,0,0,44,312,364,0.8571428571428571,0.07935014744551133
351,35.1,170.77050725407537,1721.6936165939965,15.01531091913714,0,8,52,312,372,0.8387096774193549,0.080717565657799
352,35.2,171.28312806454335,1725.7719229774025,15.020974813675243,0,0,52,312,372,0.8387096774193549,0.08208179171393888
353,35.300000000000004,171.79539564056938,1729.8461510544253,15.026616746483084,0,0,52,312,372,0.8387096774193549,0.08344281893329926
354,35.4,172.30728677368833,1733.916304903371,15.032236652309106,0,0,52,312,372,0.8387096774193549,0.08480064502324092
355,35.5,172.81877917275318,1737.9823885984674,15.037834470725839,0,0,52,312,372,0.8387096774193549,0.08615527381984321
356,35.6,173.32985176393674,1742.044406209869,15.043410147750567,0,8,60,312,380,0.8210526315789474,0.08750671759542325
357,35.7,173.8404849885821,1746.102361803659,15.04896363725655,0,0,56,316,380,0.8315789473684211,0.0888549766538791
358,35.800000000000004,174.35066109241654,1750.1562594418554,15.054494902171339,0,0,56,316,380,0.8315789473684211,0.09020006357844472
359,35.9,174.8603643997627,1754.2061031824132,15.060003915461808,0,0,56,316,380,0.8315789473684211,0.09154198480689639
360,36.0,175.36958156667436,1758.2518970792312,15.065490660908507,0,0,56,316,380,0.8315789473684211,0.09288074330502329
361,36.1,175.8783018073837,1762.293645182152,15.070955133674651,0,0,56,316,380,0.8315789473684211,0.09421633748492897
362,36.2,176.38651708905462,1766.3313515369698,15.07639734067769,0,0,48,324,380,0.8526315789473684,0.09554876040106014
363,36.300000000000004,176.8942222905685,1770.3650201854325,15.081817300773725,0,0,48,324,380,0.8526315789473684,0.09687799921289181
364,36.4,177.4014153219062,1774.3946551652473,15.087215044767028,0,0,48,324,380,0.8526315789473684,0.09820403489888128
365,36.5,177.90809720159217,1778.420260510082,15.09259061525882,0,0,48,324,380,0.8526315789473684,0.09952684220258952
366,36.6,178.41427209061936,1782.4418402495721,15.097944066350799,12,0,48,324,380,0.8526315789473684,0.07680510594676757
367,36.7,178.91994728223278,1786.4593984093224,15.103275463220168,0,0,48,324,380,0.8526315789473684,0.07809170025949723
368,36.800000000000004,179.4251331478922,1790.472939010913,15.108584881583704,0,0,40,332,380,0.8736842105263158,0.07937593853564454
369,36.9,179.929843040634,1794.482466071902,15.11387240706891,0,0,40,332,380,0.8736842105263158,0.0806576130500323
370,37.0,180.43409315787892,1798.4879836058303,15.119138134510534,0,0,40,332,380,0.8736842105263158,0.08193653418596265
371,37.1,180.93790236647038,1802.4894956222245,15.124382167190573,0,0,40,332,380,0.8736842105263158,0.08321253030007957
372,37.2,181.44129199335572,1806.4870061266024,15.129604616039552,0,0,40,332,380,0.8736842105263158,0.0844854474958446
373,37.300000000000004,181.9442855858345,1810.4805191204755,15.134805598816115,0,0,40,332,380,0.8736842105263158,0.08575514930877712
374,37.4,182.44690864568116,1814.470038601355,15.139985239281117,8,0,40,332,380,0.8736842105263158,0.07148416563630512
375,37.5,182.94918834170636,1818.4555685627538,15.14514366638125,0,0,40,332,380,0.8736842105263158,0.07272418844912285
376,37.6,183.45115320545366,1822.437112994191,15.15028101345587,0,0,40,332,380,0.8736842105263158,0.07396125867996786
377,37.7,183.952832814745,1826.414675881197,15.155397417479277,0,0,32,340,380,0.8947368421052632,0.07519519294493722
378,37.800000000000004,184.45425746969778,1830.3882612053155,15.16049301834904,0,4,36,340,384,0.8854166666666666,0.07642584076573325
379,37.9,184.95545786565754,1834.3578729441106,15.165567958229294,0,0,36,340,384,0.8854166666666666,0.07765307461283771
380,38.0,185.45646476723155,1838.3235150711662,15.170622380956182,0,0,36,340,384,0.8854166666666666,0.0788768013687614
381,38.1,185.95730868729822,1842.285191556095,15.175656431510856,0,8,44,340,392,0.8673469387755102,0.08009695721651429
382,38.2,186.45801957450962,1846.2429063645388,15.180670255563687,0,0,44,340,392,0.8673469387755102,0.08131349056694555
383,38.300000000000004,186.9586265124291,1850.1966634581745,15.185663999091682,0,8,52,340,400,0.85,0.082526390304749
384,38.400000000000006,187.4591574330587,1854.1464667947164,15.190637808069416,0,0,52,340,400,0.85,0.08373565029244302
385,38.5,187.95963884713058,1858.0923203279215,15.195591828232313,0,0,52,340,400,0.85,0.08494129699171983
386,38.6,188.4600955931743,1862.0342280075936,15.200526204909691,0,0,44,348,400,0.87,0.0861433712968969
387,38.7,188.96055060703196,1865.9721937795862,15.205441082923748,0,4,48,348,404,0.8613861386138614,0.08734193319078727
388,38.800000000000004,189.46102471318687,1869.9062215858064,15.210336606549529,0,0,48,348,404,0.8613861386138614,0.08853705064960848
389,38.900000000000006,189.96153643899748,1873.8363153642208,15.215212919530037,0,0,48,348,404,0.8613861386138614,0.08972881127727807
390,39.0,190.46210185269075,1877.7624790488564,15.22007016513985,0,8,56,348,412,0.8446601941747572,0.0909173170300925
391,39.1,190.9627344257607,1881.6847165698075,15.22490848629004,0,0,56,348,412,0.8446601941747572,0.09210266540989191
392,39.2,191.46344492024411,1885.6030318532376,15.229728025666816,0,0,48,356,412,0.8640776699029126,0.09328497534147939
393,39.300000000000004,191.96424130118976,1889.5174288213846,15.234528925896031,0,0,48,356,412,0.8640776699029126,0.09446436792712208
394,39.400000000000006,192.46512867450525,1893.4279113925631,15.239311329725659,0,0,48,356,412,0.8640776699029126,0.09564096912186354
395,39.5,192.96610925024328,1897.3344834811708,15.24407538021844,0,0,48,356,412,0.8640776699029126,0.09681490821950609
396,39.6,193.46718233127348,1901.2371489976897,15.248821220947086,0,0,48,356,412,0.8640776699029126,0.0979863163942346
397,39.7,193.96834432717137,1905.1359118486916,15.253548996184813,0,8,56,356,420,0.8476190476190476,0.09915532957873859
398,39.800000000000004,194.4695887930384,1909.030775936843,15.258258851084431,4,0,56,356,420,0.8476190476190476,0.0930150515854306
399,39.900000000000006,194.97090649283996,1912.921745160906,15.262950931839763,0,8,64,356,428,0.8317757009345794,0.0941747257221259
400,40.0,195.47228548671268,1916.8088234157453,15.267625385823798,8,0,56,364,428,0.8504672897196262,0.08095841660266348
401,40.1,195.97371124154614,1920.6920145923295,15.27228236169869,0,0,56,364,428,0.8504672897196262,0.08209452142281153
402,40.2,196.47516676398345,1924.5713225777372,15.276922009493413,0,0,56,364,428,0.8504672897196262,0.0832295428194378
403,40.300000000000004,196.97663275482,1928.4467512551591,15.281544480645694,8,0,56,364,428,0.8504672897196262,0.06998765058828964
404,40.400000000000006,197.47808778359854,1932.3183045039045,15.286149928005544,0,0,56,364,428,0.8504672897196262,0.07111052538003967
405,40.5,197.97950848202115,1936.1859861994003,15.290738505798553,0,0,48,372,428,0.8691588785046729,0.07223334921734169
406,40.6,198.4808697546116,1940.0498002132008,15.295310369547817,0,0,48,372,428,0.8691588785046729,0.07335607498968112
407,40.7,198.98214500488064,1943.9097504129877,15.299865675954134,0,0,48,372,428,0.8691588785046729,0.07447865917478379
408,40.800000000000004,199.4833063750701,1947.7658406625746,15.304404582734763,0,0,48,372,428,0.8691588785046729,0.0756010605350348
409,40.900000000000006,199.9843249973851,1951.6180748219122,15.308927248421757,0,0,48,372,428,0.8691588785046729,0.0767232388721051
410,41.0,200.48517125446915,1955.4664567470904,15.313433832121444,0,0,48,372,428,0.8691588785046729,0.07784515385294416
411,41.1,200.98581504674144,1959.3109902903434,15.317924493237228,0,0,48,372,428,0.8691588785046729,0.07896676391908843
412,41.2,201.48622606409862,1963.1516793000528,15.322399391158376,0,0,48,372,428,0.8691588785046729,0.08008802528987077
413,41.300000000000004,201.98637405938905,1966.9885276207528,15.326858684917912,0,0,48,372,428,0.8691588785046729,0.08120889106863147
414,41.400000000000006,202.48622912100046,1970.8215390931323,15.331302532823162,0,0,48,372,428,0.8691588785046729,0.08232931045945402
415,41.5,202.9857619418604,1974.650717554039,15.335731092062803,0,0,48,372,428,0.8691588785046729,0.0834492281003097
416,41.6,203.48494408213793,1978.4760668364847,15.340144518294565,0,0,48,372,428,0.8691588785046729,0.08456858351682339
417,41.7,203.98374822295472,1982.2975907696482,15.344542965218,0,0,48,372,428,0.8691588785046729,0.08568731069919708
418,41.800000000000004,204.48214840846498,1986.1152931788788,15.348926584136844,8,8,56,372,436,0.8532110091743119,0.07309523778988794
419,41.900000000000006,204.98012027374796,1989.9291778856998,15.35329552351567,0,0,56,372,436,0.8532110091743119,0.0742016216309387
420,42.0,205.4776412560746,1993.739248707814,15.357649928535588,0,8,64,372,444,0.8378378378378378,0.07530782349921862
421,42.1,205.97469078726027,1997.5455094591061,15.361989940653771,0,0,64,372,444,0.8378378378378378,0.07641367153356748
422,42.2,206.47125046499923,2001.3479639496472,15.366315697171519,0,0,64,372,444,0.8378378378378378,0.07751900418668912
423,42.300000000000004,206.96730420129165,2005.1466159856977,15.370627330815585,0,0,64,372,444,0.8378378378378378,0.07862365510575042
424,42.400000000000006,207.46283834632052,2008.9414693697117,15.37492496933728,0,0,64,372,444,0.8378378378378378,0.07972745722275318
425,42.5,207.95784178640795,2012.7325279003421,15.379208735133751,0,0,64,372,444,0.8378378378378378,0.08083024318076491
426,42.6,208.45230601498145,2016.5197953724419,15.383478744895646,8,0,64,372,444,0.8378378378378378,0.06862970358330628
427,42.7,208.94622517580004,2020.3032755770694,15.387735109285078,0,0,60,376,444,0.8468468468468469,0.06970965857953199
428,42.800000000000004,209.43959607802935,2024.0829723014922,15.391977932647603,0,0,60,376,444,0.8468468468468469,0.07078833087139527
429,42.900000000000006,209.93241818310457,2027.8588893291908,15.39620731276152,0,0,60,376,444,0.8468468468468469,0.07186551404862852
430,43.0,210.42469356367974,2031.6310304398617,15.400423340627556,0,0,52,384,444,0.8648648648648649,0.07294101307118553
431,43.1,210.91642683531882,2035.399399409422,15.404626100301527,0,0,52,384,444,0.8648648648648649,0.07401464453941989
432,43.2,211.40762506193983,2039.1640000100126,15.408815668772275,0,0,44,392,444,0.8828828828828829,0.0750862369363392
433,43.300000000000004,211.89829763636413,2042.9248360100023,15.412992115886649,0,0,44,392,444,0.8828828828828829,0.07615563083791071
434,43.400000000000006,212.3884561376484,2046.6819111739928,15.417155504322944,0,0,44,392,444,0.8828828828828829,0.0772226790873322
435,43.5,212.87811416717517,2050.435229262818,15.42130588961372,0,0,44,392,444,0.8828828828828829,0.07828724692921654
436,43.6,213.36728716575016,2054.1847940335556,15.42544332021846,0,0,40,396,444,0.8918918918918919,0.07934921209977727
437,43.7,213.8559922141863,2057.930609239522,15.429567837646058,0,0,40,396,444,0.8918918918918919,0.08040846486934955
438,43.800000000000004,214.34424782005118,2061.6726786302825,15.433679476626663,0,0,40,396,444,0.8918918918918919,0.08146490803393064
439,43.900000000000006,214.83207369340425,2065.4110059516524,15.43777826533192,0,0,32,404,444,0.9099099099099099,0.08251845685287786
440,44.0,215.31949051445542,2069.1455949457004,15.441864225642208,0,0,32,404,444,0.9099099099099099,0.08356903893044601
441,44.1,215.80651969613376,2072.876449350755,15.445937373458998,0,0,32,404,444,0.9099099099099099,0.08461659403947228
442,44.2,216.29318314456248,2076.603572901404,15.449997719060056,0,8,40,404,452,0.8938053097345132,0.08566107836437394
443,44.300000000000004,216.77950302039892,2080.326969328503,15.454045267494775,16,0,40,404,452,0.8938053097345132,0.06123999553040274
444,44.400000000000006,217.26550150391068,2084.0466423591743,15.458080019016563,0,0,40,404,452,0.8938053097345132,0.062245599284974515
445,44.5,217.7512005665321,2087.762595716815,15.462101969548836,0,0,40,404,452,0.8938053097345132,0.06324863911342088
446,44.6,218.2366217514753,2091.474833121098,15.466111111180867,0,0,32,412,452,0.911504424778761,0.06424905130672806
447,44.7,218.72178596576543,2095.183358287977,15.470107432689458,0,0,32,412,452,0.911504424778761,0.06524679274724672
448,44.800000000000004,219.20671328583632,2098.8881749296893,15.474090920082146,0,8,32,420,460,0.9130434782608695,0.06624184387082234
449,44.900000000000006,219.6914227785594,2102.5892867547595,15.478061557157478,0,0,32,420,460,0.9130434782608695,0.06723419100004237
450,45.0,220.1759323393025,2106.2866974680046,15.482019326077724,0,0,32,420,460,0.9130434782608695,0.06822384848186193
451,45.1,220.66025854831847,2109.9804107705368,15.485964207949305,0,8,40,420,468,0.8974358974358975,0.069210846390282
452,45.2,221.1444165464648,2113.670430359766,15.489896183406142,0,0,40,420,468,0.8974358974358975,0.0701952161950782
453,45.300000000000004,221.628419930951,2117.3567599294065,15.49381523319113,0,0,40,420,468,0.8974358974358975,0.0711770132621413
454,45.400000000000006,222.11228067151228,2121.039403169477,15.497721338730987,0,0,40,420,468,0.8974358974358975,0.07215629989337664
455,45.5,222.59600904711613,2124.7183637663074,15.501614482699805,0,0,40,420,468,0.8974358974358975,0.07313314762667002
456,45.6,223.0796136030326,2128.3936454025416,15.50549464956677,0,4,44,420,472,0.8898305084745762,0.07410763773905392
457,45.7,223.56310112783797,2132.065251757139,15.50936182612367,0,0,44,420,472,0.8898305084745762,0.0750798523499032
458,45.800000000000004,224.04647664968365,2135.7331865053816,15.513216001988079,0,0,44,420,472,0.8898305084745762,0.07604988399441492
459,45.900000000000006,224.5297434509464,2139.3974533188766,15.517057170078315,0,0,44,420,472,0.8898305084745762,0.07701782724736772
460,46.0,225.01290310018715,2143.0580558655574,15.520885327056565,0,0,44,420,472,0.8898305084745762,0.07798377920877488
461,46.1,225.4959555001845,2146.714997809692,15.524700473736935,0,8,52,420,480,0.875,0.0789478422663846
462,46.2,225.97889895067556,2150.3682828118817,15.528502615455483,0,8,60,420,488,0.860655737704918,0.0799101114984495
463,46.300000000000004,226.46173022433234,2154.0179145290704,15.532291762399714,0,0,60,420,488,0.860655737704918,0.08087068141870822
464,46.400000000000006,226.94444465442717,2157.663896614541,15.53606792989537,0,0,60,420,488,0.860655737704918,0.08182965153551659
465,46.5,227.42703623259183,2161.306232717927,15.539831138648797,0,0,60,420,488,0.860655737704918,0.08278711552646144
466,46.6,227.90949771505387,2164.9449264852087,15.543581414943558,0,0,60,420,488,0.860655737704918,0.08374316371533191
467,46.7,228.39182073573755,2168.5799815587234,15.547318790790415,0,0,52,428,488,0.8770491803278688,0.08469788237313118
468,46.800000000000004,228.87399592464286,2172.211401577165,15.551043304030191,0,0,52,428,488,0.8770491803278688,0.08565135310104696
469,46.900000000000006,229.35601302996446,2175.8391901755876,15.554754998389496,0,0,44,436,488,0.8934426229508197,0.08660365229426077
470,47.0,229.8378610424745,2179.463350985412,15.558453923489667,0,0,44,436,488,0.8934426229508197,0.08755485068483491
